bootstrap,success,mu,sigma,a
667,True,0.05294946575237171,0.9843385952833412,0.999
668,True,0.03934281581885651,1.0169326481607055,0.9499964033804408
669,True,0.033722754927087414,1.2511671367040764,0.999
670,True,0.1307063925730757,1.258488154206765,0.999
671,True,-0.08538249999995798,1.6333593515908076,0.09922380172354564
672,True,0.2754801006316354,1.268286608357888,0.9948228234160519
673,True,0.046909838042308964,1.011621862419506,0.9963190381761248
674,True,0.35555963090528003,1.3582245800742774,0.7892550139679939
675,True,-0.026785414955164386,1.6766850040777128,0.13008475869992694
676,True,0.06303043475749595,1.0001097066633182,0.95
677,True,0.0875903664156807,1.0203191002415377,0.9500000000814925
678,True,-0.0258041954575479,1.2625495576015353,0.9687255751343052
679,True,0.1828617880752254,1.4077201911518595,0.6059571043710138
680,True,0.07642180631440386,0.9855473782387977,0.9976648727617657
681,True,0.1581764637698501,1.2692991654219097,0.999
682,True,0.1334016174269438,1.320890579751606,0.8114487688518887
683,True,-0.0141036196429175,1.4010666542221404,0.6113105002986691
684,True,0.02322174051628562,1.2372933724652944,0.999
685,True,0.11903046655827494,1.2456725182842803,0.999
686,True,0.035574957506285115,0.981206446622508,0.999
687,True,0.0861756332718769,1.2733859305187387,0.992561615339754
688,True,0.024230221714989647,1.2301469497935626,0.999
689,True,0.08107400537467639,1.027088508880697,0.993996715452309
690,True,0.052812853871749305,0.9931936872591148,0.9946972127510507
691,True,-0.09457337684813913,1.2514142337681986,0.999
692,True,0.1558343642302381,1.265950513755952,0.9969740118067045
693,True,0.08847763810086372,1.2718799077416376,0.8837792628552972
694,True,0.050234858390107606,1.22758729946238,0.999
695,True,-0.021922320906290742,1.4614433508152211,0.48850928349972056
696,True,0.3841824144885508,1.2780674715288223,0.999
697,True,0.016957593919302176,1.2667585134834316,0.9179883317225489
698,True,0.11959079238379261,1.462075591930153,0.4756337492586958
699,True,-0.004742482185809089,1.2477685385323527,0.999
700,True,0.05385054910681242,0.9812568659705115,0.9500725761609092
701,True,0.009746986433967268,0.9627038583808247,0.999
702,True,-0.5001789769180824,1.2797966392266182,0.8750776953997632
703,True,0.07604507196641667,0.9676596630471138,0.984016419897559
704,True,0.10832633300717825,0.9489000147010691,0.9872527404329996
705,True,0.44930119418995373,1.3272352833676075,0.9153470982880973
706,True,0.05211498319962855,1.2960904803141857,0.8806113758342391
707,True,0.15576625634969787,1.2687794997899915,0.8848523570400815
708,True,-0.059455902090623874,1.3097447452611795,0.8577886067424724
709,True,-0.3601363772215046,1.2100891188421767,0.9704737708245342
710,True,0.13584872585810936,1.2719555964497684,0.999
711,True,-0.1354703716957379,1.2404955245908695,0.9989999931228324
712,True,-0.04130767597733293,1.249851665477247,0.915297531806617
713,True,0.08430675910666371,1.7013555718325082,0.696300304440342
714,True,0.05600450292090427,0.9520480096513156,0.9986353571215828
715,True,0.030357945436009302,1.229630394214302,0.999
716,True,0.08154880050144571,0.9875060798131583,0.999
717,True,0.046412925595782535,1.0416921264536447,0.9800216586519217
718,True,0.031200256393133452,0.978370694327179,0.999
719,True,0.034145369135919715,0.9800916697261383,0.9989999740404728
720,True,0.07097307584141654,1.2315058258679725,0.9921173244202066
721,True,0.1496521411805323,1.255894455507011,0.999
722,True,0.08293610940011352,0.9590552435180266,0.9970032786830241
723,True,0.0837942407360247,0.9351672032030379,0.9868420183404226
724,True,0.025747991406480698,1.0635297631905676,0.9500015177811562
725,True,0.0031608049974339914,1.2472310633639276,0.999
726,True,0.09749417119727988,0.9590157070098649,0.9886172200353764
727,True,0.17880822636271496,1.261403129443549,0.999
728,True,0.08798515920126289,0.920578469807421,0.9880729762486211
729,True,0.09116166343673957,1.2806752353341144,0.9196482441207856
730,True,0.28247275375313896,1.2827198667658923,0.9287054196734045
731,True,-0.0275783839389556,1.3235715953093021,0.7458180010587032
732,True,-0.052444279409001246,1.2364951097933035,0.999
733,True,0.0658429899127108,1.2451138392824976,0.999
734,True,0.025287672197830968,1.2415555481748164,0.999
735,True,-0.2544843815715898,1.2410303947481034,0.9820400548066895
736,True,0.003296240633416265,1.2406803490530547,0.9440868417764956
737,True,0.08092512357724213,0.9634375622941044,0.999
738,True,0.05820792533636077,0.9924012123259572,0.997731186769517
739,True,0.15448863074408017,1.2366187457391715,0.999
740,True,0.07293340599987619,1.009626494535872,0.9893662493923868
741,True,0.04862270631527363,1.286269878956914,0.999
742,True,0.04009809877190428,0.993953770891489,0.999
743,True,0.08400976033029006,0.9853100538561522,0.9928045235916615
744,True,0.11294225922144048,1.2801452814208927,0.9443239852037947
745,True,0.04493091069796098,1.0159450275527664,0.999
746,True,0.07092044103439064,0.9686033145549257,0.9846169977041882
747,True,0.03953163827774934,1.4645490008899529,0.48056451380028226
748,True,0.021714271587135955,1.351397240874379,0.7485274975220666
749,True,-0.012096380896206177,1.3016080406273474,0.8695848753794568
750,True,0.056716067416502806,1.068542153534192,0.9500000000379145
751,True,0.02405560865270301,1.0449826383350274,0.95
752,True,0.05140415748257398,0.9402179890468682,0.999
753,True,0.03152860995304608,1.238019889096769,0.999
754,True,0.05475698427139037,0.9779121233248723,0.999
755,True,0.08273841401093263,1.2623309722964628,0.9791737391422821
756,True,0.06163122701784875,1.0105426093412575,0.999
757,True,0.07779312970423954,1.0312278765585072,0.9885409826054175
758,True,0.02027235879161916,0.9960540233089115,0.9500006535861882
759,True,0.07793704621062646,0.9254475950353316,0.999
760,True,0.05046087598107422,1.35117081168982,0.8966473140299142
761,True,0.08003856019658452,0.982775500121413,0.9944847962064252
762,True,0.092256260705167,0.9610277483801412,0.999
763,True,0.10477361913069581,1.0688282251333792,0.998999998724334
764,True,0.13066002148222522,1.31939072764646,0.828938978690212
765,True,0.21938316383956702,1.263557304911993,0.9989999999999927
766,True,-0.0071397771456741645,1.2570341539936676,0.999
767,True,0.10711457511404905,0.9758251259627166,0.999
768,True,0.06855644252294257,0.9827802278060214,0.9979814026309143
769,True,0.29737372071660667,1.3106168951575636,0.9089756307634792
770,True,-0.0024357765470076334,1.2183673552361394,0.999
771,True,0.04903094445360191,0.9680632880192408,0.9954870624664146
772,True,0.15629376903361705,1.2776017473026933,0.999
773,True,0.06428855089185166,0.9874186517375105,0.9948073162815847
774,True,0.0869366002978113,0.9544609362223537,0.9641093192696737
775,True,0.08296768773592698,1.0147110929171472,0.9500000000000033
776,True,0.04591701078734251,0.9438712966981512,0.9715890376846542
777,True,0.11119944205089237,1.0024967972536338,0.9852109402357548
778,True,0.06375491887019998,1.0598066912423898,0.999
779,True,0.09128438297229799,1.031484291613712,0.9907176697312142
780,True,0.1438487745816376,1.2802215797827217,0.9461672217842358
781,True,0.08825192879518891,0.9533313834743372,0.9923508639926587
782,True,0.06444654159122155,1.2288184994316593,0.999
783,True,0.13732148349124357,1.2736167551844941,0.9536030407987236
784,True,0.009909467796754595,1.3044194727021527,0.7603853680713455
785,True,-0.01080856154611923,1.2757344744493113,0.999
786,True,0.05691069876757333,0.9394319016533109,0.992705634264699
787,True,-0.5418038605158875,1.2834909451659073,0.7411335152804821
788,True,0.010725664370857207,1.227924474661469,0.999
789,True,0.1310552188476192,0.9735391268537948,0.9585110815191383
790,True,0.0753441926003129,0.9591081659284897,0.9989999999999996
791,True,-0.10286273100163341,1.2275339335528765,0.9783856142295424
792,True,0.08492535461319164,0.9673072051203301,0.9976423742295703
793,True,0.08029242728828521,1.0281736166507975,0.999
794,True,0.39115525652515676,1.3487587535171033,0.8080926149784824
795,True,0.005312547870364646,1.3874546831992005,0.6437704318181859
796,True,0.1700886565615763,1.2675816703582223,0.999
797,True,0.094479931429197,1.0057780075163845,0.997884341592
798,True,-0.17799975097967405,1.6302338238462264,0.1652116926502963
799,True,0.08240483063269206,0.9601263120146513,0.9583222982074622
800,True,0.057824021058329546,1.2444111048208553,0.999
801,True,-0.2660434494110947,1.4534695080153004,0.999
802,True,0.08468858329101661,0.9471761834824762,0.977904194593781
803,True,0.055734824991389764,1.2422850157247267,0.999
804,True,0.10822149394402641,1.2551800956766042,0.999
805,True,0.0829268010435162,1.0323860323024594,0.9852409312055268
806,True,0.05909966253228692,0.9668990906086616,0.9961954183633145
807,True,-0.23095012891783612,1.2226538670874503,0.9478863200675679
808,True,0.029868094697362117,1.2541522382585668,0.999
809,True,0.04468681979691624,1.035469072567505,0.999
810,True,0.4552421527713767,1.3902704638337098,0.7338127891244414
811,True,0.1489624189059796,1.2698740877204682,0.8608777935313033
812,True,0.05943645063065542,0.9651000166090831,0.9986216775917414
813,True,0.0720220080825561,0.9934185414815775,0.9989397789823405
814,True,0.09436612679976591,1.2390892962189686,0.9743045109191255
815,True,0.05168893299085698,0.9643105581838093,0.9972426272295594
816,True,-0.06609710103545181,1.2552838238188557,0.999
817,True,0.0905705355592839,1.241183624360202,0.9516481588154537
818,True,0.06989979066535648,1.2518013804786607,0.999
819,True,0.062339173690653935,0.9545831560252693,0.999
820,True,0.08556586313159494,0.9671531604504393,0.9954768525153556
821,True,0.06103264998152186,0.9962137646946384,0.9965843659689501
822,True,0.07920749481929805,1.0169621240011226,0.9973461843144861
823,True,0.054570118087945305,1.0502526227818838,0.95
824,True,0.06127060782381242,0.9499316495635725,0.999
825,True,0.15733067200285286,1.2778226941565745,0.916554157282774
826,True,0.06586538640581409,1.0142002659079448,0.9976987692101447
827,True,0.12904953483253964,1.2513596039014845,0.999
828,True,-0.28342317189244537,1.3872764633169954,0.5737030359168002
829,True,0.08542889229813029,1.2562965815954452,0.999
830,True,0.1635523388384876,1.2327262916657082,0.9989072080499979
831,True,-0.04594762182080813,1.222999754200841,0.999
832,True,-0.008355399853713483,1.2386074582201023,0.999
833,True,0.12298236395085906,1.2564814976850216,0.999
834,True,0.05023993487519769,1.0103649574181135,0.9987131944141354
835,True,-0.07885753865249591,1.2562542247053583,0.9708258999888578
836,True,0.08695192236257693,0.9662696744719638,0.9925410156162138
837,True,-0.14924920078826107,1.3156207922475402,0.8440730936424151
838,True,0.052614139491812414,1.051023593934361,0.9500643904254791
839,True,0.038582165338087344,0.965541736663411,0.999
840,True,0.06294630709585498,0.9377125018344825,0.9951951601029447
841,True,-0.03914074931349794,1.625507559208777,0.20551949451487364
842,True,0.046460929146459995,1.249734781136756,0.999
843,True,0.14034970956623885,1.516874127902471,0.40162024634958243
844,True,0.14977608003878187,1.2372376942443748,0.9805199825070634
845,True,0.2219685920997321,1.2727386458799057,0.9351419874730068
846,True,0.20644683539116687,1.272695729202699,0.999
847,True,0.06464421622301852,0.9719277203283961,0.999
848,True,0.05002657953486441,1.3107477711783477,0.8181458888259642
849,True,0.08595105740363741,1.4751353307668607,0.999
850,True,0.08630400388170982,0.9349085494550434,0.9987474164561269
851,True,0.31476423963802264,1.4340526942817557,0.5500423018821765
852,True,0.34955362952614977,1.2803736385784312,0.999
853,True,0.12049177619693466,0.9817012672213075,0.999
854,True,-0.015646417833524676,1.2627491606519485,0.9408853315125278
855,True,-0.05711883247931076,1.24650161737532,0.999
856,True,0.03619459516047559,0.968390341272874,0.999
857,True,0.09584775769886182,1.2610014403437777,0.999
858,True,0.07330827076677514,0.9771692479133662,0.9932447813928966
859,True,-0.07805633726180307,1.241290959902553,0.999
860,True,0.0011927414892938357,1.3050494491810336,0.844387761636237
861,True,0.0014876269162103618,1.2233641914995041,0.999
862,True,0.06734221264272068,0.9893706713945029,0.9976911051842676
863,True,-0.013589879421155167,1.4098645051704377,0.5981505215209592
864,True,0.06682449797988116,0.9762883584366826,0.9989153071578044
865,True,-0.016193265809761527,1.3712303058720559,0.6556428322935675
866,True,0.19849659966910357,1.2547905827318775,0.999
867,True,-0.0691129475757243,1.2339577736913312,0.9967799301027576
868,True,-0.039968763559280716,1.562467890035345,0.29887370023467813
869,True,0.2587896265576014,1.6426944070435627,0.945516643804756
870,True,0.08628656712806403,1.2413210893692803,0.9500393687562745
871,True,0.06185296739254125,1.2682198517113001,0.9257396248063939
872,True,0.15993081570289003,1.3166145300498797,0.751401517195766
873,True,0.08185875319168716,1.030194419244238,0.9989999999688364
874,True,0.2381188416951646,1.43298343173822,0.5881116794831629
875,True,0.106165638789741,1.256424159137073,0.9986758185334071
876,True,-0.03631250822954551,1.2354766039282805,0.9346969428817189
877,True,-0.5452598701641518,1.2216199748772383,0.8734443792716308
878,True,0.07771964879180013,1.2583905374382691,0.999
879,True,0.06933578694914787,1.278874179958832,0.8957848070682675
880,True,-0.10355031740967509,1.2193148831089788,0.9946706197273854
881,True,0.5227933647953912,1.3676354234710084,0.7749325135354082
882,True,0.07092598693954007,0.9195085502542255,0.9753867331867909
883,True,0.077649392202328,0.9688111129550625,0.9935333636024699
884,True,0.12508500925405155,1.2378611011028577,0.999
885,True,0.015923868503263786,1.4533413714266183,0.48056235891891863
886,True,0.1685080564357321,1.344373566612675,0.7341837077688524
887,True,-0.01339781908843631,1.254893379932281,0.999
888,True,-0.08767702241707734,1.3685869286552763,0.6278428687175909
889,True,0.027591769008461133,1.2506253546540305,0.999
890,True,0.09112441658988028,0.9928329376536699,0.9985806543470077
891,True,-0.1779699915220629,1.2246300111779058,0.9897991344898525
892,True,0.16474404432637896,1.281722946239987,0.8493001920635697
893,True,0.04275335065948802,1.246171941971365,0.9760634687626466
894,True,0.03666583236450025,1.0416654428528682,0.9500084039452948
895,True,-0.29165178391490065,1.5385014832356183,0.2257465914431904
896,True,0.01856080113408956,0.9949668470278752,0.999
897,True,-0.009720054314102458,1.420798678351446,0.5602263897590067
898,True,0.01443795427095484,1.281260867972449,0.927616560802079
899,True,0.055281933196461706,0.9787533959318104,0.9499999961192632
900,True,-0.07979702053769387,1.2810370505498758,0.8687568509314826
901,True,0.06825770228658477,1.245325782717861,0.999
902,True,0.02147274751209991,1.2500846338013902,0.999
903,True,0.04164403151833976,0.9497555276375242,0.9989026521733408
904,True,0.05586504358020619,1.0696509138041097,0.999
905,True,-0.0009829086899452429,1.252418192674507,0.999
906,True,0.10576000501849754,1.295836780589637,0.8501768689953224
907,True,0.09294054071540114,0.9984567537436375,0.993926491875356
908,True,0.1489029606563813,1.279681935242954,0.999
909,True,0.0538648062427324,0.9884282410419825,0.9765270305238318
910,True,0.011679593603440586,1.665366857302177,0.08026906258322161
911,True,0.22936005778512164,1.2479979573837585,0.9682853816827556
912,True,0.06878160001374668,0.9900164380762798,0.9636819582976054
913,True,0.12782008583597043,1.261258519367516,0.9144852136731539
914,True,0.04646204194968495,1.24334761623052,0.9595877546686761
915,True,-0.0009974816321977587,1.302104455664035,0.8291260559616478
916,True,0.07162592283849288,1.0048303375132053,0.999
917,True,0.06495366786989262,0.930194258419773,0.9838571621671668
918,True,0.16014468646177465,1.2703184992861232,0.999
919,True,0.06638650007919407,1.0136705798436685,0.9973999241176883
920,True,0.06600361503206263,0.948538328460215,0.9982320363003881
921,True,0.11260580295996564,1.4178450612588853,0.5002486089185593
922,True,0.10191807629101968,0.9905940399135013,0.9981771946240716
923,True,0.08640353986928191,1.016621759465576,0.998429206145182
924,True,0.06754822875483381,0.951209485419443,0.9903587034531761
925,True,0.2480918458704556,1.4494411664195266,0.570169261820638
926,True,0.07889705688985915,1.3349372322229485,0.77945378526449
927,True,0.04934112642547184,0.9749468821937617,0.9889102851338146
928,True,0.09618856243789797,0.952236472237132,0.999
929,True,0.09639194998903786,0.9665479742717662,0.9844437424160609
930,True,0.0815988903930617,0.9736714243686958,0.9854381259395204
931,True,0.026553558666796914,0.9819425281705576,0.9939912395737937
932,True,0.054272534230623976,1.5566820988535768,0.999
933,True,0.06820869048369962,0.9644704627720841,0.9859389256120639
934,True,0.35203380155640707,1.3556164300336742,0.6968186788072802
935,True,0.16280137403172798,1.2683074262376597,0.9914997401392602
936,True,-0.1628369086350181,1.3379788505538757,0.6890698529450888
937,True,0.0530230284936718,0.9578466278748555,0.9783639196665368
938,True,0.06817077015308831,0.9862775989755735,0.9931684930318535
939,True,0.11286670249099985,1.260505267047242,0.9127529478452981
940,True,0.1875585113773428,1.2492398011519312,0.999
941,True,0.020949225543338876,1.2937328092215785,0.8278031868114892
942,True,0.1181173274040843,1.2431785337100325,0.999
943,True,-0.14471676742979467,1.675802234893531,0.19266615095696898
944,True,0.17140349689229836,1.2691629516662084,0.9912101901313397
945,True,0.24415843809726454,1.2717546222043472,0.9801281635114432
946,True,0.13088240063096893,0.9615158735295297,0.9989999999999977
947,True,0.3035812070462601,1.256506482629827,0.9768720724007178
948,True,0.10322323978799126,0.9431214822061827,0.9853922406347725
949,True,0.06861541891618467,1.5829136746396602,0.999
950,True,0.17840583291599976,1.5073887162076565,0.38129422461736
951,True,0.015200710161198852,1.037058517872432,0.95
952,True,0.11638179269278114,1.2454408667470347,0.999
953,True,0.19149189216489643,1.2659614153784167,0.9551806407485535
954,True,0.08411939240739022,0.940687600134844,0.999
955,True,0.24302403336713396,1.256515330187753,0.999
956,True,0.050108506323576656,0.989511289756659,0.9931892641776788
957,True,0.07484933878556053,1.0129718784283803,0.9948313479111353
958,True,0.06467298487664051,0.9048575939939574,0.9977440660903563
959,True,0.08862681707876618,0.9953380554787615,0.997726195246559
960,True,0.0034354525413847854,1.2377029868737262,0.999
961,True,0.00928234935543328,1.003295118756382,0.9965289813550825
962,True,0.03667591994116158,1.4075776094029362,0.5577550449067562
963,True,0.06348603273028812,1.2420621331472268,0.9563331478633311
964,True,0.10072792839955289,1.0016446066695959,0.987827211645085
965,True,0.04495267974256294,1.009801178488658,0.9797356774285252
966,True,-0.08928858924290475,1.2840454240755061,0.999
967,True,0.03384497171779218,1.0283171088097465,0.9695261781500554
968,True,-0.07914709245141213,1.3885365173855977,0.6131353291190146
969,True,0.2582051609631617,1.2861151232141619,0.999
970,True,-0.10014689076806894,1.2423139951994726,0.9551972099487839
971,True,0.07621690397397632,0.9712784260954408,0.9788065905262384
972,True,0.06828762839026828,1.5484955003222705,0.999
973,True,0.023853035010953132,1.3430223214974304,0.6741567756856711
974,True,0.07243300931020712,0.9907297327200838,0.9702048249005025
975,True,-0.012201734679621766,1.265249152506989,0.999
976,True,0.07846318602724599,1.2565783106797095,0.953278096109897
977,True,0.04057971844864338,0.995180925633792,0.9890220177188449
978,True,0.1192122992959257,1.2649653602905038,0.999
979,True,0.20545798851140232,1.2865673903665105,0.8600083458871931
980,True,0.05483250610526048,0.9339263839620544,0.9548417293062097
981,True,-0.09840082572849895,1.214740535523279,0.998903173138665
982,True,0.04424276108048759,1.0570344712943351,0.9989999941849864
983,True,0.07582682204088766,1.6257078487713792,0.9989999991149994
984,True,0.06460687133859132,1.5342382783683164,0.999
985,True,0.07310138984143881,0.909159961279993,0.9975973802361734
986,True,0.07523386137027513,1.0275824219535146,0.9910113596453319
987,True,0.0718036688293391,1.0544953112247721,0.9500000141524487
988,True,0.17898583358538206,1.2550422610849954,0.9989928803827938
989,True,0.06767963752774192,0.941215091475584,0.9762124491872667
990,True,-0.08539153767858733,1.284125198607343,0.8030711293482942
991,True,0.07248421561208619,0.9845032751880104,0.9871923187943673
992,True,0.09435594299846448,0.9053455496680265,0.9972814689887437
993,True,0.09067648755357231,0.9277317444821629,0.9969247998604414
994,True,0.09874254530626271,1.2418606239673522,0.9517637361837351
995,True,0.06106896530069466,0.9627072155774211,0.9989985395131102
996,True,0.10915963556581132,0.9883196729804056,0.9989999965776191
997,True,0.14563589390190249,1.3736747020576763,0.999
998,True,0.08013717174475864,0.9627439181206013,0.9953766685743836
999,True,0.1093147120865268,0.9602506663280422,0.996670992806939
1000,True,0.0696217098075831,0.9777639202384072,0.9949901311336168
